epoch,step,train_loss,val_epoch_mae,val_epoch_mse,val_epoch_rmse,val_loss,val_mae,val_rmse
0,9,0.40288764238357544,,,,,,
0,19,0.33989304304122925,,,,,,
0,29,0.24782297015190125,,,,,,
0,39,0.13780397176742554,,,,,,
0,49,0.03101569414138794,,,,,,
0,59,0.01634000986814499,,,,,,
0,69,0.0005563917220570147,,,,,,
0,79,0.004843878094106913,,,,,,
0,89,0.001996006118133664,,,,,,
0,99,0.00033427050220780075,,,,,,
0,109,0.00022818126308266073,,,,,,
0,119,0.00044623069697991014,,,,,,
0,129,0.0006308879237622023,,,,,,
0,139,0.0006918993894942105,,,,,,
0,149,0.00020344287622720003,,,,,,
0,159,0.0028348693158477545,,,,,,
0,169,0.0056129214353859425,,,,,,
0,179,0.011041254736483097,,,,,,
0,189,0.00030211976263672113,,,,,,
0,199,0.0017827559495344758,,,,,,
0,209,0.00013349985238164663,,,,,,
0,219,0.00011823579552583396,,,,,,
0,229,0.004371381364762783,,,,,,
0,239,0.0013475005980581045,,,,,,
0,249,0.0005668715457431972,,,,,,
0,259,0.00018013035878539085,,,,,,
0,269,0.0022008137311786413,,,,,,
0,279,0.005205789115279913,,,,,,
0,289,0.0016448063543066382,,,,,,
0,299,0.0008105920860543847,,,,,,
0,309,4.905274909106083e-05,,,,,,
0,319,3.6094050301471725e-05,,,,,,
0,329,0.001025953097268939,,,,,,
0,339,0.005104817450046539,,,,,,
0,349,0.006361398845911026,,,,,,
0,359,0.005517091602087021,,,,,,
0,369,0.0024287502747029066,,,,,,
0,379,0.00029509729938581586,,,,,,
0,389,0.00036061208811588585,,,,,,
0,399,0.002203145530074835,,,,,,
0,409,0.002098553813993931,,,,,,
0,419,0.0038497690111398697,,,,,,
0,429,0.0025491758715361357,,,,,,
0,439,0.0001257099793292582,,,,,,
0,449,0.000950981630012393,,,,,,
0,459,0.0004817535518668592,,,,,,
0,469,6.88824147800915e-05,,,,,,
0,479,0.00033639371395111084,,,,,,
0,489,0.0007391927065327764,,,,,,
0,499,0.0008764956728555262,,,,,,
0,509,0.0008550749043934047,,,,,,
0,519,0.001309585990384221,,,,,,
0,529,0.0008061102707870305,,,,,,
0,539,0.00047476525651291013,,,,,,
0,549,0.0001240702549694106,,,,,,
0,559,0.0007103898096829653,,,,,,
0,569,8.817082562018186e-05,,,,,,
0,579,0.000277368031674996,,,,,,
0,589,9.116970613831654e-05,,,,,,
0,599,0.000748123275116086,,,,,,
0,609,0.0003770775510929525,,,,,,
0,619,3.674306208267808e-05,,,,,,
0,629,0.0006281820824369788,,,,,,
0,639,0.0004088603309355676,,,,,,
0,649,0.0012475565308704972,,,,,,
0,659,0.0005323213990777731,,,,,,
0,669,0.001295585185289383,,,,,,
0,679,0.0005921106203459203,,,,,,
0,689,9.58502569119446e-05,,,,,,
0,699,0.00039918883703649044,,,,,,
0,709,0.0002120011777151376,,,,,,
0,719,0.0010708884801715612,,,,,,
0,729,0.00022524184896610677,,,,,,
0,739,0.0009507177164778113,,,,,,
0,749,0.001636023516766727,,,,,,
0,759,0.0004860805347561836,,,,,,
0,769,0.00041895610047504306,,,,,,
0,779,0.00039362331153824925,,,,,,
0,789,0.00024861685233190656,,,,,,
0,799,0.00014961289707571268,,,,,,
0,809,0.00012336172221694142,,,,,,
0,819,0.0007737888372503221,,,,,,
0,829,0.0008616373525001109,,,,,,
0,839,0.00228542136028409,,,,,,
0,849,0.00124679459258914,,,,,,
0,859,0.00022435811115428805,,,,,,
0,869,0.0024553867988288403,,,,,,
0,879,0.0011106687597930431,,,,,,
0,889,0.001168336602859199,,,,,,
0,899,0.0010192750487476587,,,,,,
0,909,0.00013543949171435088,,,,,,
0,919,0.00018999680469278246,,,,,,
0,929,5.895995127502829e-05,,,,,,
0,939,0.00011962367716478184,,,,,,
0,949,0.0018316071946173906,,,,,,
0,959,0.00021380322868935764,,,,,,
0,969,8.25940805952996e-05,,,,,,
0,979,0.0010610247263684869,,,,,,
0,989,0.0001810987014323473,,,,,,
0,999,0.0009706963319331408,,,,,,
0,1009,0.00011992042709607631,,,,,,
0,1019,7.442977221217006e-05,,,,,,
0,1029,0.00028607650892809033,,,,,,
0,1039,0.00030914758099243045,,,,,,
0,1049,0.0005221674800850451,,,,,,
0,1059,0.0026870013680309057,,,,,,
0,1069,0.0008540496346540749,,,,,,
0,1079,0.018223395571112633,,,,,,
0,1089,0.026809964329004288,,,,,,
0,1099,0.013806436210870743,,,,,,
0,1109,0.0013542146189138293,,,,,,
0,1119,0.002779658418148756,,,,,,
0,1129,0.006526315584778786,,,,,,
0,1139,0.004291878547519445,,,,,,
0,1149,0.002292648423463106,,,,,,
0,1159,0.001322355237789452,,,,,,
0,1169,0.00023264880292117596,,,,,,
0,1179,0.0004892543074674904,,,,,,
0,1189,2.3624199457117356e-05,,,,,,
0,1199,0.00010159787780139595,,,,,,
0,1209,0.002130513545125723,,,,,,
0,1219,0.0023858179338276386,,,,,,
0,1229,0.0028169588185846806,,,,,,
0,1239,0.003585676895454526,,,,,,
0,1249,0.00300992326810956,,,,,,
0,1259,0.0003170544805470854,,,,,,
0,1269,0.0011543218279257417,,,,,,
0,1279,0.00017905129061546177,,,,,,
0,1289,5.457215593196452e-05,,,,,,
0,1299,0.00047516371705569327,,,,,,
0,1309,8.814605826046318e-05,,,,,,
0,1319,0.0005105067975819111,,,,,,
0,1329,6.65891493554227e-05,,,,,,
0,1339,0.0008282353519462049,,,,,,
0,1349,0.0007146926363930106,,,,,,
0,1359,0.0001560734090162441,,,,,,
0,1369,0.0009500024607405066,,,,,,
0,1379,0.0002818601788021624,,,,,,
0,1389,8.978378173196688e-05,,,,,,
0,1399,0.0015666541876271367,,,,,,
0,1409,0.00014775345334783196,,,,,,
0,1419,0.00016725354362279177,,,,,,
0,1429,0.011108191683888435,,,,,,
0,1439,0.0020127405878156424,,,,,,
0,1449,0.00043817824916914105,,,,,,
0,1459,0.00023809605045244098,,,,,,
0,1469,0.0005720725748687983,,,,,,
0,1479,0.0014574963133782148,,,,,,
0,1489,0.0002797992783598602,,,,,,
0,1499,0.000354290270479396,,,,,,
0,1509,0.000171378516824916,,,,,,
0,1519,0.000849790230859071,,,,,,
0,1529,0.00019269288168288767,,,,,,
